'em	əm
tunis	ˌtuːˈniːs
tunisia	ˌtuːˈniːʒə
tunisian	ˌtuːˈniːʒən
tunison	ˈtʌnəsən
tunkelang	ˌtʌŋˈklæŋ
tunks	ˈtʌŋks
tunku	ˈtʌŋkuː
tunnel	ˈtʌnəl
tunneling	ˈtʌnəlɪŋ
tunnell	ˈtʌnəl
tunnels	ˈtʌnəlz
tunney	ˈtʌniː
tunny	ˈtʌniː
tunstall	ˈtʌnstəl
tuohey	ˈtuːheɪ
tuohy	ˈtuːiː
tuomi	ˈtwoʊmiː
tupa	ˈtuːpə
tupac	ˈtuːpɑk
tupelo	ˈtjuːpəˌloʊ
tupelo	ˈtuːpəˌloʊ
tupelov	ˈtuːpəlɑv
tupper	ˈtʌpɚ
tupperware	ˈtʌpɚˌwɛɹ
tupy	ˈtuːpiː
turandot	tɚˈændət
turano	tʊˈɹɑnoʊ
turban	ˈtɝbən
turbans	ˈtɝbənz
turbas	ˈtɝbəs
turben	ˈtɝbən
turberville	ˈtɝbɚˌvɪl
turbett	ˈtɝbɛt
turbeville	ˈtɝbˌvɪl
turbidity	tɚˈbɪdətiː
turbin	ˈtɝˌbɪn
turbine	ˈtɝbaɪn
turbinen	ˈtɝbənən
turbines	ˈtɝbaɪnz
turbo	ˈtɝboʊ
turbocharge	ˈtɝboʊˌʧɑɹʤ
turbocharged	ˈtɝboʊˌʧɑɹʤd
turbocharges	ˈtɝboʊˌʧɑɹʤəz
turbocharging	ˈtɝboʊˌʧɑɹʤɪŋ
turbofan	ˈtɝboʊˌfæn
turbojet	ˈtɝboʊˌʤɛt
turboprop	ˈtɝboʊˌpɹɑp
turboprops	ˈtɝboʊˌpɹɑps
turbos	ˈtɝboʊz
turbot	ˌtɝˈboʊ
turbot	ˈtɝˌbʌt
turbotax	ˈtɝboʊˌtæks
turbulence	ˈtɝbjələns
turbulent	ˈtɝbjələnt
turbyfill	ˈtɝbiːˌfɪl
turchi	ˈtʊɹkiː
turchin	ˈtɝʧən
turchyn	ˈtɝʧən
turck	ˈtɝk
turco	ˈtɝkoʊ
turcott	ˈtɝkət
turcotte	tɚˈkɑt
ture	ˈtʊɹ
turek	ˈtjuːɹɪk
turenne	ˈtjuːɹɛn
turf	ˈtɝf
turgeon	ˈtɝˌʤɪn
turgid	ˈtɝʤəd
turgut	ˈtɝɡət
turi	ˈtʊɹiː
turin	ˈtjʊˌɹɪn
turing	ˈtʊɹɪŋ
turismo	ˌtʊˈɹɪsmoʊ
turk	ˈtɝk
turkel	ˈtɝkəl
turkey	ˈtɝkiː
turkeys	ˈtɝkiːz
turkic	ˈtɝkɪk
turkington	ˈtɝkɪŋtən
turkish	ˈtɝkɪʃ
turkmen	ˈtɝkˌmɛn
turkmenistan	ˌtɝkˈmɛnəsˌtæn
turko	ˈtɝkoʊ
turkovich	ˈtɝkəvɪʧ
turks	ˈtɝks
turley	ˈtɝliː
turlington	ˈtɝlɪŋtən
turman	ˈtɝmən
turmel	ˈtɝməl
turmoil	ˈtɝˌmɔɪl
turn	ˈtɝn
turnabout	ˈtɝnəˌbaʊt
turnage	ˈtɝnɪʤ
turnaround	ˈtɝnɚˌaʊnd
turnarounds	ˈtɝnɚˌaʊndz
turnbaugh	ˈtɝnbɑ
turnbo	ˈtʊɹnboʊ
turnbough	ˈtɝnˌbaʊ
turnbow	ˈtɝnboʊ
turnbridge	ˈtɝnˌbɹɪʤ
turnbull	ˈtɝnˌbʊl
turncoat	ˈtɝnˌkoʊt
turndown	ˈtɝnˌdaʊn
turned	ˈtɝnd
turner	ˈtɝnɚ
turney	ˈtɝniː
turnham	ˈtɝnhəm
turning	ˈtɝnɪŋ
turnip	ˈtɝnəp
turnips	ˈtɝnəps
turnipseed	tɚˈnɪpsiːd
turnkey	ˈtɝnˌkiː
turnley	ˈtɝnliː
turnmire	ˈtɝnmaɪɹ
turnoff	ˈtɝˌnɑf
turnout	ˈtɝˌnaʊt
turnouts	ˈtɝˌnaʊts
turnover	ˈtɝˌnoʊvɚ
turnovers	ˈtɝˌnoʊvɚz
turnpike	ˈtɝnˌpaɪk
turnpikes	ˈtɝnˌpaɪks
turnquest	ˈtɝnkwɛst
turnquist	ˈtɝnˌkwɪst
turns	ˈtɝnz
turnstile	ˈtɝnˌstaɪl
turnstiles	ˈtɝnˌstaɪlz
turntable	ˈtɝnˌteɪbəl
turntables	ˈtɝnˌteɪbəlz
turo	ˈtʊɹoʊ
turow	ˈtʊɹoʊ
turowski	tɚˈɑfskiː
turpen	ˈtɝpən
turpentine	ˈtɝpənˌtaɪn
turpin	ˈtɝˌpɪn
turpitude	ˈtɝpəˌtuːd
turquoise	ˈtɝkwɔɪz
turrell	ˈtɔɹəl
turrentine	tʊɹɛnˈtiːniː
turret	ˈtɝət
turret	ˈtɝt
turrets	ˈtɝəts
turri	ˈtʊɹiː
turrill	ˈtɔɹəl
tursi	ˈtʊɹsiː
turski	ˈtɝskiː
turtle	ˈtɝtəl
turtleneck	ˈtɝtəlˌnɛk
turtlenecks	ˈtɝtəlˌnɛks
turtles	ˈtɝtəlz
turton	ˈtɝtən
turvey	tɚˈveɪ
turville	ˈtɝˌvɪl
turvy	ˈtɝviː
tusa	ˈtuːsə
tuscaloosa	ˌtʌskəˈluːsə
tuscan	ˈtʌskən
tuscany	ˈtʌskəniː
tush	ˈtʊʃ
tushes	ˈtʊʃəz
tushie	ˈtʊʃiː
tushy	ˈtʊʃiː
tusing	ˈtuːsɪŋ
tusk	ˈtʌsk
tuskegee	ˈtʌskəˌɡiː
tuskegee	təsˈkiːˌɡiː
tusks	ˈtʌsks
tusla	ˈtuːzlə
tussey	ˈtʌsiː
tussing	ˈtʌsɪŋ
tussle	ˈtʌsəl
tussled	ˈtʌsəld
tussles	ˈtʌsəlz
tustin	ˈtʌsˌtɪn
tut	ˈtʌt
tutelage	ˈtjuːtəlɪʤ
tuten	ˈtjuːtən
tuthill	ˈtʌtˌhɪl
tutino	tuːˈtiːnoʊ
tutko	ˈtʌtkoʊ
tutor	ˈtuːtɚ
tutored	ˈtuːtɚd
tutorial	tuːˈtɔɹiːəl
tutorials	tuːˈtɔɹiːəlz
tutoring	ˈtuːtɚɪŋ
tutors	ˈtuːtɚz
tutsi	ˈtuːtsiː
tutsis	ˈtuːtsiːz
tutt	ˈtʌt
tutterow	ˈtʌtɚoʊ
tutti	ˈtuːtiː
tuttle	ˈtʌtəl
tutton	ˈtʌtən
tutu	ˈtuːˌtuː
tutwiler	ˈtʌtˌwaɪlɚ
tux	ˈtʌks
tuxedo	ˌtʌkˈsiːdoʊ
tuxedos	təkˈsiːˌdoʊz
tuxford	ˈtʌksfɚd
tuxhorn	ˈtʌkshɚn
tuyle	ˈtuːl
tuzla	ˈtuːzlə
tuzzolino	tuːtsoʊˈliːnoʊ
tv	ˈtiːviː
tv	ˌtɛləˈvɪʒən
tvedt	ˈtvɛdt
tveit	ˈtviːt
tvsat	təvˈsæt
twaddell	twɑˈdɛl
twaddle	ˈtwɑdəl
twain	ˈtweɪn
twam	ˈtwæm
twang	ˈtwɑŋ
twangy	ˈtwɑnʤiː
twardowski	twɚˈdaʊskiː
twardy	ˈtwɔɹdiː
twarog	ˈtwɔɹɑɡ
twas	ˈtwʌz
tweak	ˈtwiːk
tweaked	ˈtwiːkt
tweaking	ˈtwiːkɪŋ
tweaks	ˈtwiːks
twedt	ˈtwɛdt
tweed	ˈtwiːd
tweedie	ˈtwiːdiː
tweedle	ˈtwiːdəl
tweedy	ˈtwiːdiː
tweet	ˈtwiːt
tweety	ˈtwiːtiː
tweezer	ˈtwiːzɚ
tweezerman	ˈtwiːzɚˌmæn
tweezers	ˈtwiːzɚz
twelfth	ˈtwɛlfθ
twelve	ˈtwɛlv
twelvth	ˈtwɛlvθ
twenties	ˈtwɛntiːz
twenties	ˈtwɛniːz
twentieth	ˈtwɛntiːəθ
twentieth	ˈtwɛniːəθ
twenty	ˈtwɛntiː
twenty	ˈtwɛniː
twentysomething	ˌtwɛntiːˈsʌmθɪŋ
twentysomething	ˌtwɛniːˈsʌmθɪŋ
twentysomethings	ˌtwɛntiːˈsʌmθɪŋz
twentysomethings	ˌtwɛniːˈsʌmθɪŋz
twersky	ˈtwɝskiː
tweten	ˈtwiːtən
twice	ˈtwaɪs
twichell	ˈtwɪʧəl
twiddle	ˈtwɪdəl
twiddling	ˈtwɪdlɪŋ
twiddy	ˈtwɪdiː
twiford	ˈtwɪfɚd
twig	ˈtwɪɡ
twigg	ˈtwɪɡ
twigged	ˈtwɪɡd
twiggs	ˈtwɪɡz
twiggy	ˈtwɪɡiː
twigs	ˈtwɪɡz
twilight	ˈtwaɪˌlaɪt
twill	ˈtwɪl
twilley	ˈtwɪliː
twin	ˈtwɪn
twine	ˈtwaɪn
twined	ˈtwaɪnd
twinge	ˈtwɪnʤ
twining	ˈtwaɪnɪŋ
twinjet	ˈtwɪnˌʤɛt
twinjets	ˈtwɪnˌʤɛts
twinkie	ˈtwɪŋkiː
twinkies	ˈtwɪŋkiːz
twinkle	ˈtwɪŋkəl
twinkles	ˈtwɪŋkəlz
twinkling	ˈtwɪŋkəlɪŋ
twinkling	ˈtwɪŋklɪŋ
twins	ˈtwɪnz
twinsburg	ˈtwɪnzbɚɡ
twirl	ˈtwɝl
twirled	ˈtwɝld
twirler	ˈtwɝlɚ
twirling	ˈtwɝlɪŋ
twirls	ˈtwɝlz
twiss	ˈtwɪs
twist	ˈtwɪst
twisted	ˈtwɪstəd
twister	ˈtwɪstɚ
twisters	ˈtwɪstɚz
twisting	ˈtwɪstɪŋ
twists	ˈtwɪsts
twisty	ˈtwɪstiː
twitch	ˈtwɪʧ
twitched	ˈtwɪʧt
twitchell	ˈtwɪʧəl
twitches	ˈtwɪʧəz
twitching	ˈtwɪʧɪŋ
twite	ˈtwaɪt
twitty	ˈtwɪtiː
two	ˈtuː
twofold	ˈtuːfoʊld
twohig	ˈtwoʊhɪɡ
twombly	ˈtwuːmbliː
twomey	ˈtwɑmiː
twonshein	ˈtwɑnˌʃaɪn
tworek	ˈtwɝɪk
twos	ˈtuːz
twosome	ˈtuːsəm
twothirds	ˈtuːθɝdz
twyford	ˈtwaɪfɚd
twyla	ˈtwaɪlə
twyman	ˈtwaɪmən
ty	ˈtaɪ
tybalt	ˈtɪbəlt
tyburski	taɪˈbɝskiː
tyce	ˈtaɪs
tyco	ˈtaɪkoʊ
tycoon	taɪˈkuːn
tycoons	taɪˈkuːnz
tydings	ˈtaɪdɪŋz
tye	ˈtaɪ
tyer	ˈtaɪɚ
tygar	ˈtaɪˌɡɑɹ
tygart	ˈtaɪˌɡɑɹt
tyger	ˈtaɪɡɚ
tying	ˈtaɪɪŋ
tyke	ˈtaɪk
tylan	ˈtaɪlən
tylee	ˈtaɪliː
tylenol	ˈtaɪlənɑl
tyler	ˈtaɪlɚ
tylka	ˈtɪlkə
tyminski	ˌtɪˈmɪnskiː
tymnet	ˈtaɪmˌnɛt
tympanic	ˌtɪmˈpænɪk
tympanum	ˈtɪmpənəm
tynan	ˈtaɪnən
tyndall	ˈtɪndəl
tyne	ˈtaɪn
tyner	ˈtaɪnɚ
tynes	ˈtaɪnz
tyo	ˈtaɪoʊ
tyo	ˈtiːˈwaɪoʊ
type	ˈtaɪp
typeable	ˈtaɪpəbəl
typecast	ˈtaɪpˌkæst
typecasting	ˈtaɪpˌkæstɪŋ
typed	ˈtaɪpt
typeface	ˈtaɪpˌfeɪs
typefaces	ˈtaɪpˌfeɪsəz
types	ˈtaɪps
typeset	ˈtaɪpˌsɛt
typesetting	ˈtaɪpˌsɛtɪŋ
typewriter	ˈtaɪpˌɹaɪtɚ
typewriters	ˈtaɪpˌɹaɪtɚz
typewriting	ˈtaɪpˌɹaɪtɪŋ
typewritten	ˈtaɪpˌɹɪtən
typhoid	ˈtaɪfɔɪd
typhoon	ˌtaɪˈfuːn
typhoons	ˌtaɪˈfuːnz
typhus	ˈtaɪfəs
typical	ˈtɪpəkəl
typically	ˈtɪpəkliː
typically	ˈtɪpəkəliː
typified	ˈtɪpəˌfaɪd
typifies	ˈtɪpəˌfaɪz
typify	ˈtɪpəˌfaɪ
typing	ˈtaɪpɪŋ
typings	ˈtaɪpɪŋz
typist	ˈtaɪˌpɪst
typists	ˈtaɪˌpɪsts
typo	ˈtaɪpoʊ
typographical	ˌtaɪpəˈɡɹæfɪkəl
typography	təˈpɑɡɹəfiː
tyra	ˈtaɪɹə
tyrannical	tɚˈænɪkəl
tyrannies	ˈtɪɹəniːz
tyrannosaurus	tɪɹænəˈsɔɹəs
tyranny	ˈtɪɹəniː
tyrant	ˈtaɪɹənt
tyrants	ˈtaɪɹənts
tyre	ˈtaɪɹ
tyree	taɪˈɹiː
tyrell	ˈtaɪɹəl
tyrone	ˌtaɪˈɹoʊn
tyrrell	ˌtaɪˈɹɛl
tyrrhenian	tɚˈiːniːən
tysinger	ˈtaɪsənʤɚ
tyson	ˈtaɪsən
tysons	ˈtaɪsənz
tyus	ˈtjuːs
u	ˈjuː
uarco	ˌjuːˈɑɹkoʊ
uart	ˈjuːɑɹt
ubben	ˈʌbən
uber	ˈjuːbɚ
ubiquitous	juːˈbɪkwətəs
ubiquity	juːˈbɪkwətiː
uccel	ˈuːʧəl
ucci	ˈuːʧiː
uchida	uːˈkiːdə
uclaf	ˈʌklæf
uclaf	ˈjuːklæf
udagawa	ˌuːdɑˈɡɑwə
udale	ˈjuːˌdeɪl
udall	ˈjuːdəl
uday	ˈuːdeɪ
uddin	ˈʌˌdɪn
ude	ˈuːd
udell	ˈʌdəl
udelle	əˈdɛl
uden	ˈuːdən
udo	ˈuːˌdoʊ
udolf	ˈʌdoʊlf
udvar	ˈʌdvɑɹ
udverhye	ˌuːdˈvɛɹhiː
udverhye	ˌjuːdˈvɛɹhiː
udy	ˈjuːdiː
uebel	ˈʊbəl
ueberroth	ˈjuːbɚˌɹɑθ
uecker	ˈʊkɚ
ueckert	ˈʊkɚt
ueda	ˈwɛdə
ueda	uːˈeɪdə
uehara	uːeɪˈhɑɹə
uehling	ˈʊlɪŋ
ueki	ˌjuːˈɛkiː
ueland	ˈʊlənd
uelman	ˈʊlmən
uelmen	ˈʊlmɛn
uemura	ˌuːəˈmuːɹə
ueno	ˈwɛnoʊ
ueno	uːˈeɪnoʊ
uenohara	ˌwɛnoʊˈhɑɹə
uenohara	uːˌeɪnoʊˈhɑɹə
uffelman	ˈʌfəlmən
ugalde	uːˈɡɑldiː
uganda	juːˈɡændə
uganda	ˌjuːˈɡɑndə
ugandan	ˌjuːˈɡændən
ugandan	ˌjuːˈɡɑndən
ugarte	uːˈɡɑɹtiː
ugh	ˈʌɡ
ugity	ˈʌɡətiː
uglier	ˈʌɡliːɚ
ugliest	ˈʌɡliːəst
ugliness	ˈʌɡliːnəs
ugly	ˈʌɡliː
ugolin	ˈjuːɡəˌlɪn
ugolini	uːɡoʊˈliːniː
ugric	ˈjuːɡɹɪk
uh	ˈʌ
uhde	ˈʌd
uhde	ˈuːdə
uher	ˈuːɚ
uhh	ˈʌ
uhhuh	ʌˈhʌ
uhl	ˈʌl
uhland	ˈuːlənd
uhle	ˈuːəl
uhler	ˈuːlɚ
uhlich	ˈuːlɪk
uhlig	ˈuːlɪɡ
uhlir	ˈuːlɚ
uhlman	ˈuːlmən
uhlmann	ˈuːlmən
uhls	ˈuːlz
uhr	ˈʊɹ
uhrich	ˈʊɹɪk
uhrig	ˈʊɹɪɡ
uhrin	ˈʊˌɹɪn
ukase	ˈjuːˌkeɪz
ukman	ˈʌkmən
ukraine	juːˈkɹeɪn
ukrainian	juːˈkɹeɪniːən
ukrainians	juːˈkɹeɪniːənz
ukulele	ˌjuːkəˈleɪliː
ul	ˈʌl
ul	ˈjuːɛl
ula	ˈjuːlə
ulam	ˈjuːlæm
uland	ˈjuːlənd
ulatowski	ələˈtɑfskiː
ulbrich	ˈʌlbɹɪk
ulbricht	ˈʌlbɹɪkt
ulcer	ˈʌlsɚ
ulcers	ˈʌlsɚz
ulch	ˈʌlʧ
ulery	əˈlɝiː
ulf	ˈʌlf
ulfred	ˈʌlfɚd
ulger	ˈʌlɡɚ
uli	ˈjuːliː
uliano	uːliːˈɑnoʊ
ulibarri	uːliːˈbɑɹiː
ulicny	əˈlɪkniː
ulima	uːˈliːmə
ulin	ˈjuːˌlɪn
ulitsa	juːˈlɪtsə
ulland	ˈʌlənd
ullenberg	ˈjuːlənbɚɡ
ullery	ˈuːlɚiː
ullman	ˈʌlmən
ullmann	ˈʌlmən
ullmer	ˈʌlmɚ
ulloa	uːˈloʊə
ullock	ˈʌlək
ullom	ˈʌləm
ullrich	ˈʊlɹɪk
ullyses	juːˈlɪsiːz
ulm	ˈʌlm
ulman	ˈʌlmən
ulmar	ˈʌlmɚ
ulmer	ˈʌlmɚ
ulmus	ˈʌlməs
ulrey	ˈʌlɹiː
ulric	ˈʌlɹɪk
ulrica	ˈʌlɹɪkə
ulrich	ˈʌlɹɪʧ
ulrick	ˈʌlɹɪk
ulsan	ˈʌlsən
ulsh	ˈʌlʃ
ulshafer	ˈʌlʃəfɚ
ulster	ˈʌlstɚ
ulterior	əlˈtɪɹiːɚ
ultima	ˈʌltəmə
ultimate	ˈʌltəmət
ultimately	ˈʌltəmətliː
ultimatum	ˌʌltəˈmeɪtəm
ultimatums	ˌʌltəˈmeɪtəmz
ultra	ˈʌltɹə
ultraconservative	ˌʌltɹəkənˈsɝvətɪv
ultrair	ˈʌlˌtɹɛɹ
ultramar	ˈʌltɹəmɑɹ
ultramodern	ˌʌltɹəˈmɑdɚn
ultranationalist	ˌʌltɹəˈnæʃənələst
ultranationalists	ˌʌltɹəˈnæʃənələsts
ultrasonic	ˌʌltɹəˈsɑnɪk
ultrasound	ˌʌltɹəˈsaʊnd
ultrasystem	ˈʌltɹəˌsɪstəm
ultrasystems	ˈʌltɹəˌsɪstəmz
ultraviolet	ˌʌltɹəˈvaɪələt
ulundi	juːˈlʌndiː
ulva	ˈuːlvə
ulvert	ˈʌlvɚt
ulysses	juːˈlɪsiːz
um	ˈʌm
uma	ˈjuːmə
umana	uːˈmɑnə
umansky	əˈmænskiː
umass	ˈjuːmæs
umbach	ˈʌmˌbɑk
umbarger	ˈʌmˌbɑɹɡɚ
umbaugh	ˈʌmbaʊ
umbel	ˈʌmbəl
umberger	ˈʌmbɚɡɚ
umberto	əmˈbɛɹˌtoʊ
umbilical	əmˈbɪlɪkəl
umble	ˈʌmbəl
umbra	ˈʌmbɹə
umbrage	ˈʌmbɹɪʤ
umbrella	əmˈbɹɛlə
umbrella	ˈʌmˌbɹɛlə
umbrellas	əmˈbɹɛləz
umetsu	ˌjuːˈmɛtsuː
umfleet	ˈʌmˌfliːt
umholtz	ˈʌmˌhoʊlts
umland	ˈʌmlənd
umlasi	ˌuːmˈlɑsiː
umlauf	ˈʌmlaʊf
umm	ˈʌm
ummel	ˈʌməl
umphlett	əmˈflɛt
umphress	ˈʌmfɹɛs
umphrey	ˈʌmfɹiː
umpire	ˈʌmˌpaɪɚ
umpires	ˈʌmˌpaɪɚz
umpteen	ˈʌmpˈtiːn
umpteenth	ˈʌmpˌtiːnθ
umscheid	ˈʌmˌʃaɪd
umstead	ˈʌmˌstɛd
un	ˈʌn
un	ˈjuːɛn
una	ˈuːnə
unabashed	ˌʌnəˈbæʃt
unabashedly	ˌʌnəˈbæʃədliː
unabated	ˌʌnəˈbeɪtəd
unable	əˈneɪbəl
unabom	ˈjuːnəˌbɑm
unabomb	ˈjuːnəˌbɑm
unabomber	ˈjuːnəˌbɑmɚ
unabombers	ˈjuːnəˌbɑmɚz
unabombing	ˈjuːnəˌbɑmɪŋ
unabombings	ˈjuːnəˌbɑmɪŋz
unabridged	ˌʌnəˈbɹɪʤd
unacceptable	ˌʌnækˈsɛptəbəl
unacceptably	ˌʌnækˈsɛptəbliː
unaccompanied	ˌʌnəˈkʌmpəniːd
unaccountable	ˌʌnəˈkaʊntəbəl
unaccountably	ˌʌnəˈkaʊntəbliː
unaccounted	ˌʌnəˈkaʊntəd
unaccredited	ˌʌnəˈkɹɛˌdɪtəd
unaccustomed	ˌʌnəˈkʌstəmd
unaddressed	ˌʌnəˈdɹɛst
unadjust	ˌʌnəˈʤʌst
unadjusted	ˌʌnəˈʤʌstəd
unadorn	ˌʌnəˈdɔɹn
unadorned	ˌʌnəˈdɔɹnd
unadulterated	ˌʌnəˈdʌltɚˌeɪtəd
unaffected	ˌʌnəˈfɛktəd
unaffiliate	ənəˈfɪliːˌeɪt
unaffiliated	ənəˈfɪliːˌeɪtəd
unaffordable	ənəˈfɔɹdəbəl
unafraid	ˌʌnəˈfɹeɪd
unaided	əˈneɪdəd
unalienable	əˈneɪliːɛnəbəl
unalienable	əˈneɪljɛnəbəl
unallocate	əˈnæləˌkeɪt
unallocated	əˈnæləˌkeɪtəd
unallowable	ˌʌnəˈlaʊəbəl
unalloyed	əˈnæˌlɔɪd
unalterable	əˈnɑltɚəbəl
unalterably	əˈnɑltɚəbliː
unaltered	əˈnɑltɚd
unambiguous	ˌʌnæmˈbɪɡjəwəs
unambiguously	ənæmˈbɪɡjuːəsliː
unamended	ənəˈmɛndəd
unamerican	ənəˈmɛɹɪkən
unamortized	əˈnæmɚˌtaɪzd
unangst	ˈɑnəŋst
unanimity	ˌjuːnəˈnɪmətiː
unanimous	juːˈnænəməs
unanimously	juːˈnænəməsliː
unannounced	ˌʌnəˈnaʊnst
unanswerable	ˌʌnænsɚəbəl
unanswered	ˌʌˈnænsɚd
unanticipated	ˌʌnænˈtɪsəˌpeɪtəd
unapologetic	ˌʌnəˌpɑləˈʤɛtɪk
unappealing	ˌʌnəˈpiːlɪŋ
unappetizing	ˌʌˈnæpəˌtaɪzɪŋ
unappreciated	ˌʌnəˈpɹiːʃiːˌeɪtəd
unapproved	ˌʌnəˈpɹuːvd
unarm	əˈnɑɹm
unarmed	əˈnɑɹmd
unashamed	ˌʌnəˈʃeɪmd
unashamedly	ˌʌnəˈʃeɪmədliː
unassailable	ˌʌnəˈseɪləbəl
unassisted	ˌʌnəˈsɪstəd
unassuming	ˌʌnəˈsuːmɪŋ
unattach	ˌʌnəˈtæʧ
unattached	ˌʌnəˈtæʧt
unattainable	ˌʌnəˈteɪnəbəl
unattended	ənəˈtɛndəd
unattractive	ˌʌnəˈtɹæktɪv
unaudited	əˈnɑdətəd
unauthentic	ˌʌnɑˈθɛntɪk
unauthorized	əˈnɑθɚˌaɪzd
unavailability	ənəˌveɪləˈbɪlətiː
unavailable	ˌʌnəˈveɪləbəl
unavailing	ˌʌnəˈveɪlɪŋ
unavoidable	ˌʌnəˈvɔɪdəbəl
unavoidably	ˌʌnəˈvɔɪdəbliː
unaware	ˌʌnəˈwɛɹ
unawares	ˌʌnəˈwɛɹz
unbalance	ənˈbæləns
unbalanced	ənˈbælənst
unbearable	ənˈbɛɹəbəl
unbearably	ənˈbɛɹəbliː
unbeatable	ˌʌnˈbiːtəbəl
unbeaten	ənˈbiːtən
unbecoming	ˌʌnbɪˈkʌmɪŋ
unbecoming	ˌʌnbiːˈkʌmɪŋ
unbeknown	ˌʌnbiːˈnoʊn
unbeknownst	ənbiːˈnoʊnst
unbelievable	ˌʌnbəˈliːvəbəl
unbelievably	ˌʌnbəˈliːvəbliː
unbelieving	ˌʌnbəˈliːvɪŋ
unbend	ˌʌnˈbɛnd
unbending	ˌʌnˈbɛndɪŋ
unbiased	ˌʌnˈbaɪəst
unblemished	ənˈblɛˌmɪʃt
unbolt	ˈʌnˌboʊlt
unbolted	ˈʌnˌboʊltəd
unbook	ənˈbʊk
unborn	ˈʌnˈbɔɹn
unbound	ənˈbaʊnd
unbounded	ənˈbaʊndəd
unbowed	ənˈboʊd
unbowed	ənˈbaʊd
unbranded	ənˈbɹændəd
unbridled	ənˈbɹaɪdəld
unbroken	ənˈbɹoʊkən
unbuildable	ənˈbɪldəbəl
unbuilt	ˌʌnˈbɪlt
unbundle	ənˈbʌndəl
unbundling	ənˈbʌndlɪŋ
unburden	ənˈbɝdən
unburdened	ənˈbɝdənd
unburned	ənˈbɝnd
unbutton	ənˈbʌtən
unbuttoned	ənˈbʌtənd
uncalled	ənˈkɑld
uncannily	ənˈkænəliː
uncanny	ənˈkæniː
uncapher	ˈʌnkəfɚ
uncapitalized	ənˈkæpətəlaɪzd
uncaring	ənˈkɛɹɪŋ
unceasing	ənˈsiːsɪŋ
uncensored	ənˈsɛnsɚd
unceremonious	ˌʌnˌsɛɹəˈmoʊniːəs
unceremoniously	ˌʌnˌsɛɹəˈmoʊniːəsliː
uncertain	ənˈsɝtən
uncertainly	ənˈsɝtənliː
uncertainties	ənˈsɝtəntiːz
uncertainty	ənˈsɝtəntiː
unchallenged	ənˈʧælənʤd
unchanged	ənˈʧeɪnʤd
unchanging	ənˈʧeɪnʤɪŋ
uncharacteristic	ˌʌnˌkɛɹɪkˈtɚɪstɪk
uncharacteristically	ˌʌnˌkɛɹɪkˈtɚɪstɪkliː
uncharted	ənˈʧɑɹtəd
unchartered	ənˈʧɑɹtɚd
unchecked	ənˈʧɛkt
uncivil	ənˈsɪvəl
uncivilized	ənˈsɪvəlaɪzd
unclaimed	ənˈkleɪmd
unclamp	ənˈklæmp
unclamps	ənˈklæmps
unclassified	ənˈklæsəˌfaɪd
unclassify	ənˈklæsəˌfaɪ
uncle	ˈʌŋkəl
unclean	ənˈkliːn
unclear	ənˈklɪɹ
uncles	ˈʌŋkəlz
uncluttered	ənˈklʌtɚd
uncoat	ənˈkoʊt
uncoated	ənˈkoʊtəd
uncoil	ˌʌnˈkɔɪl
uncoiled	ˌʌnˈkɔɪld
uncollectable	ənkəˈlɛktəbəl
uncollected	ənkəˈlɛktəd
uncollectible	ənkəˈlɛktəbəl
uncomfortable	ənˈkʌmfɚtəbəl
uncomfortably	ənˈkʌmftəbliː
uncommitted	ˌʌnkəˈmɪtəd
uncommon	ənˈkɑmən
uncommonly	ˌʌnˈkɑmənliː
uncompensate	ənˈkɑmpənˌseɪt
uncompensated	ənˈkɑmpənˌseɪtəd
uncompetitive	ənkəmˈpɛtətɪv
uncomplete	ˌʌnkəmˈpliːt
uncompleted	ˌʌnkəmˈpliːtəd
uncomplicate	ənˈkɑmpləˌkeɪt
uncomplicated	ənˈkɑmpləˌkeɪtəd
uncompromising	ənˈkɑmpɹəmaɪzɪŋ
unconcealed	ˌʌnkənˈsiːld
unconcern	ˌʌnkənˈsɝn
unconcerned	ˌʌnkənˈsɝnd
unconditional	ˌʌnkənˈdɪʃənəl
unconditionally	ˌʌnkənˈdɪʃənəliː
unconditionally	ˌʌnkənˈdɪʃnəliː
unconfined	ˌʌnkənˈfaɪnd
unconfirmed	ˌʌnkənˈfɝmd
unconnected	ˌʌnkəˈnɛktəd
unconscionable	ənˈkɑnʃənəbəl
unconscious	ˌʌnˈkɑnʃəs
unconsciously	ˌʌnˈkɑnʃəsliː
unconsciousness	ˌʌnˈkɑnʃəsnəs
unconsolidated	ənkənˈsɑləˌdeɪtəd
unconstitutional	ˌʌnˌkɑnstəˈtuːʃənəl
unconstitutionally	ˌʌnˌkɑnstəˈtuːʃənəliː
unconstitutionally	ˌʌnˌkɑnstəˈtuːʃnəliː
unconstrained	ˌʌnkənˈstɹeɪnd
uncontaminated	ˌʌnkənˈtæməˌneɪtəd
uncontested	ˌʌnkənˈtɛstəd
uncontradicted	ˌʌnkɑntɹəˈdɪktəd
uncontrollable	ˌʌnkənˈtɹoʊləbəl
uncontrollably	ˌʌnkənˈtɹoʊləbliː
uncontrolled	ˌʌnkənˈtɹoʊld
uncontroversial	ˌʌnˌkɑntɹəˈvɝʃəl
unconventional	ˌʌnkənˈvɛnʃənəl
unconverted	ˌʌnkənˈvɝtəd
unconvinced	ˌʌnkənˈvɪnst
