'em	əm
shuffling	ˈʃʌˈfʊlɪŋ
shuford	ˈʃufɚd
shufro	ˈʃʌfɹo
shugars	ˈʃugɚz
shugart	ˈʃʌgɑ͡ɚt
shughart	ˈʃʌgˌhɑ͡ɚt
shugrue	ˈʃʌgɹu
shui	ˈʃui
shukla	ˈʃʌklə
shukri	ˈʃukɹi
shula	ˈʃulə
shular	ˈʃulɚ
shuler	ˈʃulɚ
shull	ˈʃʌɫ
shulman	ˈʃʊɫmn̩
shultis	ˈʃʌɫˌtɪs
shults	ˈʃʌɫts
shultz	ˈʃʊɫts
shum	ˈʃʌm
shumake	ˈʃuˌmek
shumaker	ˈʃuˌmekɚ
shuman	ˈʃumn̩
shumard	ˈʃumɚd
shumate	ˈʃuˌmet
shumeet	ʃuˈmit
shumer	ˈʃumɚ
shumpert	ˈʃʌmpɚt
shumsky	ˈʃʌmski
shumway	ˈʃʌmˌwe
shun	ˈʃʌn
shunk	ˈʃʌŋk
shunned	ˈʃʌnd
shunning	ˈʃʌnɪŋ
shuns	ˈʃʌnz
shunt	ˈʃʌnt
shunted	ˈʃʌntəd
shunting	ˈʃʌntɪŋ
shunto	ˈʃʌnto
shupe	ˈʃup
shupert	ˈʃupɚt
shuping	ˈʃupɪŋ
shupp	ˈʃʌp
shur	ˈʃɝ
shure	ˈʃʊ͡ɚ
shurgard	ˈʃʊ͡ɚˌgɑ͡ɚd
shurley	ˈʃɝli
shurr	ˈʃɝ
shurtleff	ˈʃɝtˌlɪf
shurtliff	ˈʃɝtˌlɪf
shurtz	ˈʃɝts
shuster	ˈʃʌstɚ
shusterman	ˈʃʌstɚmn̩
shut	ˈʃʌt
shutdown	ˈʃʌtˌda͡ʊn
shutdowns	ˈʃʌtˌda͡ʊnz
shute	ˈʃut
shutes	ˈʃuts
shutout	ˈʃʌˌta͡ʊt
shuts	ˈʃʌts
shutt	ˈʃʌt
shutter	ˈʃʌɾɚ
shuttered	ˈʃʌɾɚd
shuttering	ˈʃʌɾəɹɪŋ
shutters	ˈʃʌɾɚz
shutting	ˈʃʌɾɪŋ
shuttle	ˈʃʌɾɫ̩
shuttled	ˈʃʌɾɫ̩d
shuttles	ˈʃʌɾɫ̩z
shuttlesworth	ˈʃʌɾɫ̩ˌzwɝθ
shuttleworth	ˈʃʌɾəˌɫwɝθ
shuttling	ˈʃʌɾəlɪŋ
shuttling	ˈʃʌtlɪŋ
shutts	ˈʃʌts
shuwa	ˈʃuwə
shy	ˈʃa͡ɪ
shying	ˈʃa͡ɪɪŋ
shyjan	ˈʃa͡ɪˌʤæn
shylock	ˈʃa͡ɪˌlɑk
shyly	ˈʃa͡ɪli
shymanski	ʃəˈmænski
shyne	ˈʃa͡ɪn
shyness	ˈʃa͡ɪnəs
shyster	ˈʃa͡ɪstɚ
shysters	ˈʃa͡ɪstɚz
si	ˈsi
siad	ˈsa͡ɪæd
siam	sa͡ɪˈæm
siam	ˈsa͡ɪæm
siamese	ˌsa͡ɪəˈmiz
siang	ˈsjæŋ
siang	ˈʃæŋ
siano	siˈɑno
sias	ˈʒɑz
sib	ˈsɪb
sibbie	ˈsɪbi
sibby	ˈsɪbi
sibelle	ˌsɪˈbɛɫ
siberia	sa͡ɪˈbɪɹiə
siberian	sa͡ɪˈbɪɹiən
sibert	ˈsɪbɚt
sibil	ˈsɪbɫ̩
sibilia	siˈbiliə
sibilla	ˌsɪˈbɪlə
sibille	ˈsɪbɫ̩
sible	ˈsa͡ɪbɫ̩
sibley	ˈsɪbli
sibling	ˈsɪblɪŋ
siblings	ˈsɪblɪŋz
sibson	ˈsɪbsn̩
sibyl	ˈsɪbɫ̩
sibyll	ˈsɪbɫ̩
sic	ˈsɪk
sica	ˈsikə
sicard	ˈsɪkɚd
sichel	ˈsɪkɫ̩
sichuan	ˌsɪʧˈwɑn
sicilia	ˌsɪˈsɪljə
sicilian	ˌsɪˈsɪliən
siciliano	siʧiliˈɑno
sicily	ˈsɪsəli
sick	ˈsɪk
sickel	ˈsɪkɫ̩
sickels	ˈsɪkɫ̩z
sicken	ˈsɪkn̩
sickened	ˈsɪkn̩d
sickening	ˈsɪkənɪŋ
sickening	ˈsɪknɪŋ
sicker	ˈsɪkɚ
sickest	ˈsɪkəst
sickinger	ˈsɪkɪŋɚ
sickle	ˈsɪkɫ̩
sickler	ˈsɪklɚ
sickles	ˈsɪkɫ̩z
sickly	ˈsɪkli
sickman	ˈsɪkmn̩
sickness	ˈsɪknəs
siconolfi	sikoˈnoɫfi
sicotte	sɪˈkɑt
sid	ˈsɪd
sidak	ˈsɪɾæk
siddall	ˈsɪɾɫ̩
siddeley	ˈsɪɾəli
siddell	ˈsɪɾɫ̩
sidden	ˈsɪɾn̩
siddens	ˈsɪɾn̩z
siddhartha	səˈdɑ͡ɚˌtʌ
siddig	ˈsɪɾɪg
siddiqi	siˈdiki
siddiqui	siˈdikwi
siddle	ˈsɪɾɫ̩
siddons	ˈsɪɾn̩z
side	ˈsa͡ɪd
sidearm	ˈsa͡ɪɾɑ͡ɚm
sidearms	ˈsa͡ɪɾɑ͡ɚmz
sidebar	ˈsa͡ɪdˌbɑ͡ɚ
sidebars	ˈsa͡ɪdˌbɑ͡ɚz
sided	ˈsa͡ɪɾəd
sidek	ˈsa͡ɪˌdɛk
sidekick	ˈsa͡ɪdˌkɪk
sideline	ˈsa͡ɪdˌla͡ɪn
sidelined	ˈsa͡ɪdˌla͡ɪnd
sidelines	ˈsa͡ɪdˌla͡ɪnz
sidell	ˈsa͡ɪɾɫ̩
sideman	ˈsa͡ɪdˌmæn
sidener	ˈsɪɾinɚ
sider	ˈsa͡ɪɾɚ
siderca	səˈdɝkə
sideris	ˈsɪɾəɹəs
siderographer	ˌsa͡ɪɾəˈɹɑgɹəfɚ
siderographers	ˌsa͡ɪɾəˈɹɑgɹəfɚz
siders	ˈsa͡ɪɾɚz
sides	ˈsa͡ɪdz
sideshow	ˈsa͡ɪdˌʃo
sideshows	ˈsa͡ɪdˌʃoz
sidestep	ˈsa͡ɪdˌstɛp
sidestepped	ˈsa͡ɪdˌstɛpt
sidestepping	ˈsa͡ɪdˌstɛpɪŋ
sidesteps	ˈsa͡ɪdˌstɛps
sidestream	ˈsa͡ɪdˌstɹim
sidetrack	ˈsa͡ɪdˌtɹæk
sidetracked	ˈsa͡ɪdˌtɹækt
sidewalk	ˈsa͡ɪdˌwɑk
sidewalks	ˈsa͡ɪdˌwɑks
sidewater	ˈsa͡ɪdˌwɑɾɚ
sideways	ˈsa͡ɪdˌwez
sidewinder	ˈsa͡ɪdˌwa͡ɪndɚ
sidewise	ˈsa͡ɪdˌwa͡ɪz
sidey	ˈsa͡ɪɾi
sidhu	ˈsɪdhu
siding	ˈsa͡ɪɾɪŋ
sidle	ˈsa͡ɪɾɫ̩
sidler	ˈsa͡ɪɾəlɚ
sidley	ˈsɪdli
sidman	ˈsɪdmn̩
sidney	ˈsɪdni
sidon	ˈsa͡ɪɾn̩
sidonia	siˈdoniə
sidor	ˈsɪɾɚ
sidoti	siˈdoɾi
sidra	ˈsɪdɹə
sids	ˈsɪdz
sidwell	ˈsɪdˌwɛɫ
sie	ˈsi
sie	ˈɛˈsa͡ɪi
siebe	ˈsib
siebel	ˈsibɫ̩
siebels	ˈsibɫ̩z
sieben	ˈsibn̩
siebenaler	ˈsibənəlɚ
siebenaler	ˈsibəˌnɑlɚ
sieber	ˈsibɚ
siebers	ˈsibɚz
siebert	ˈsibɚt
siebold	ˈsiˌboɫd
siebrecht	ˈsibɹɪkt
sieck	ˈsik
siecle	ˈsikɫ̩
siedenburg	ˈsiɾn̩bɚg
siedlecki	siˈdlɛtski
siedschlag	ˈsidʃləg
siefert	ˈsifɚt
siefken	ˈsifkn̩
siefker	ˈsifkɚ
sieg	ˈsig
siegal	ˈsigɫ̩
siegan	ˈsign̩
siege	ˈsiʤ
siegecraft	ˈsiʤˌkɹæft
siegel	ˈsigɫ̩
siegell	ˈsigɫ̩
siegelman	ˈsigɫ̩mn̩
siegenthaler	ˈsign̩ˌθɑlɚ
sieger	ˈsigɚ
siegert	ˈsigɚt
sieges	ˈsiʤəz
siegfried	ˈsigˌfɹid
siegle	ˈsigɫ̩
siegler	ˈsiglɚ
siegman	ˈsigmn̩
siegmann	ˈsigmn̩
siegmund	ˈsigmn̩d
siegrist	ˈsigˌɹɪst
sieh	ˈsi
sieja	ˈseə
sieja	ˈseʤə
siek	ˈsik
siekierski	siˈkɪ͡ɚski
siekman	ˈsikmn̩
sielaff	siˈlæf
sieler	ˈsilɚ
sieling	ˈsilɪŋ
sieloff	ˈsilɑf
sielski	ˈsiɫski
siem	ˈsim
siemel	ˈsimɫ̩
siemens	ˈsimn̩z
siemer	ˈsimɚ
siemers	ˈsimɚz
sieminski	siˈmɪnski
siemon	ˈsimn̩
siems	ˈsimz
siemsen	ˈsimsn̩
sienko	siˈɛŋko
sienna	siˈɛnə
sieracki	sɪˈɹɑtski
sierchio	ˈsi͡ɚʧio
sierra	siˈɛɹə
sierracin	siˈɛɹəˌsɪn
sierras	siˈɛɹəz
siers	ˈsi͡ɚz
sies	ˈsiz
siese	siˈɛs
siess	ˈsis
sietsema	sitˈsimə
sieve	ˈsɪv
siever	ˈsivɚ
sievers	ˈsivɚz
sievert	ˈsivɚt
sieves	ˈsɪvz
sieving	ˈsɪvɪŋ
siew	ˈsu
siewert	ˈsiwɚt
siewiorek	səˈwɔɹɪk
sifco	ˈsɪfko
sifers	ˈsa͡ɪfɚz
sifford	ˈsɪfɚd
sift	ˈsɪft
sifted	ˈsɪftəd
sifting	ˈsɪftɪŋ
sifts	ˈsɪfts
sifuentes	siˈfwɛntɛs
sig	ˈsɪg
sigafoos	ˈsɪgəˌfuz
sigal	ˈsa͡ɪʤɫ̩
sigala	siˈgɑlə
sigel	ˈsɪgɫ̩
sigfreda	sigˈfɹɛɾə
sigg	ˈsɪg
siggers	ˈsɪgɚz
siggins	ˈsɪˌgɪnz
sigh	ˈsa͡ɪ
sighed	ˈsa͡ɪd
sighing	ˈsa͡ɪɪŋ
sighs	ˈsa͡ɪz
sight	ˈsa͡ɪt
sighted	ˈsa͡ɪɾəd
sighting	ˈsa͡ɪɾɪŋ
sightings	ˈsa͡ɪɾɪŋz
sights	ˈsa͡ɪts
sightsee	ˈsa͡ɪtˈsi
sightseeing	ˈsa͡ɪtˈsiɪŋ
sightseer	ˈsa͡ɪtˈsiɚ
sightseer	ˈsa͡ɪtˈsi͡ɚ
sightseers	ˈsa͡ɪtˈsiɚz
sightseers	ˈsa͡ɪtˈsi͡ɚz
sigl	ˈsɪgɫ̩
sigle	ˈsa͡ɪgɫ̩
sigler	ˈsa͡ɪgəlɚ
sigler	ˈsɪglɚ
sigley	ˈsɪgli
siglin	ˈsɪgˌlɪn
sigma	ˈsɪgmə
sigmaform	ˈsɪgməfɔ͡ɚm
sigman	ˈsɪgmn̩
sigmon	ˈsɪgmn̩
sigmund	ˈsɪgmn̩d
sign	ˈsa͡ɪn
signa	ˈsɪgnə
signage	ˈsa͡ɪnɪʤ
signal	ˈsɪgnɫ̩
signaled	ˈsɪgnɫ̩d
signaling	ˈsɪgnəlɪŋ
signalled	ˈsɪgnɫ̩d
signalling	ˈsɪgnəlɪŋ
signals	ˈsɪgnɫ̩z
signatories	ˈsɪgnəˌtɔɹiz
signatory	ˈsɪgnəˌtɔɹi
signature	ˈsɪgnəʧɚ
signatures	ˈsɪgnəʧɚz
signed	ˈsa͡ɪnd
signer	ˈsa͡ɪnɚ
signers	ˈsa͡ɪnɚz
signet	ˈsɪgnɛt
significance	sɪgˈnɪfɪkn̩s
significant	sɪgˈnɪfɪkn̩t
significantly	sɪgˈnɪfɪkn̩tli
signified	ˈsɪgnəˌfa͡ɪd
signifies	ˈsɪgnəˌfa͡ɪz
signify	ˈsɪgnəˌfa͡ɪ
signifying	ˈsɪgnəˌfa͡ɪɪŋ
signing	ˈsa͡ɪnɪŋ
signings	ˈsa͡ɪnɪŋz
signor	ˈsinjɔ͡ɚ
signore	siˈnjɔɹe
signorelli	signɑˈɹɛli
signori	sɪgˈnɔɹi
signori	siˈnjɔɹi
signpost	ˈsa͡ɪnˌpost
signposts	ˈsa͡ɪnˌposts
signposts	ˈsa͡ɪnˌposs
signposts	ˈsa͡ɪnˌpos
signs	ˈsa͡ɪnz
sigoloff	ˈsɪgəlɑf
sigourney	sɪˈgɔ͡ɚni
sigrid	ˈsɪgɹəd
sigrist	ˈsɪgˌɹɪst
sigur	ˈsɪgɚ
sigurd	ˈsɪgɚd
sigurdson	ˈsɪgɚdsn̩
sigwald	ˈsɪgwɫ̩d
sihanouk	ˈsiəˌnʊk
sikes	ˈsa͡ɪks
sikh	ˈsik
sikhs	ˈsiks
sikkema	sɪˈkimə
sikora	sɪˈkɔɹə
sikorski	sɪˈkɔ͡ɚski
sikorsky	sɪˈkɔ͡ɚski
sil	ˈsɪɫ
silajdzic	ˌsɪˈlɑʤɪk
silas	ˈsa͡ɪləs
silbaugh	ˈsɪɫˌbɑ
silber	ˈsɪɫbɚ
silberberg	ˈsɪɫbɚbɚg
silberg	ˈsɪɫbɚg
silbergeld	ˈsɪɫbɚˌgɛɫd
silberman	ˈsɪɫbɚmn̩
silbernagel	ˈsɪɫbɚnəgɫ̩
silberner	ˌsɪɫˈbɝnɚ
silberstein	ˈsɪɫbɚsˌtin
silberstein	ˈsɪɫbɚsˌta͡ɪn
silbert	ˈsɪɫbɚt
silcott	ˈsɪɫkət
silcox	ˈsɪɫkɑks
silence	ˈsa͡ɪln̩s
silenced	ˈsa͡ɪln̩st
silences	ˈsa͡ɪln̩səz
silencing	ˈsa͡ɪln̩sɪŋ
silent	ˈsa͡ɪln̩t
silently	ˈsa͡ɪln̩tli
sileo	ˈsɪlio
siler	ˈsa͡ɪlɚ
silesia	səˈlizə
silex	ˈsɪləks
silex	ˈsa͡ɪlɛks
silfies	ˈsɪɫfiz
silga	ˈsɪɫgə
silguero	siɫˈgɛɹo
silhouette	ˌsɪləˈwɛt
silhouetted	ˌsɪləˈwɛɾəd
silhouettes	ˌsɪləˈwɛts
silica	ˈsɪlɪkə
silicate	ˈsɪləkət
silicate	ˈsɪləˌket
silicates	ˈsɪləkəts
silicates	ˈsɪləˌkets
silicon	ˈsɪləkn̩
silicone	ˈsɪləˌkon
silicones	ˈsɪləˌkonz
siliconix	ˌsɪlɪˈkɑnɪks
silk	ˈsɪɫk
silkey	ˈsɪɫki
silks	ˈsɪɫks
silkwood	ˈsɪɫˌkwʊd
silkworm	ˈsɪɫkwɚm
silkworms	ˈsɪɫˌkwɝmz
silky	ˈsɪɫki
sill	ˈsɪɫ
siller	ˈsɪlɚ
sillerman	ˈsɪlɚmn̩
sillier	ˈsɪliɚ
silliest	ˈsɪliəst
silliman	ˈsɪləmn̩
silliness	ˈsɪlinəs
sillman	ˈsɪɫmn̩
sills	ˈsɪɫz
silly	ˈsɪli
silman	ˈsɪɫmn̩
silmon	siɫˈmɑn
silo	ˈsa͡ɪlo
silos	ˈsa͡ɪˌloz
silsby	ˈsɪɫsbi
silt	ˈsɪɫt
siltec	ˈsɪɫˌtɛk
silva	ˈsɪɫvə
silva	ˈsɛɫvə
silvadio	ˌsɪɫˈvɑɾio
silvana	ˌsɪɫˈvɑnə
silvar	ˈsɪɫvɑ͡ɚ
silvas	ˈsɪɫvəz
silveira	siɫˈvɛɹə
silver	ˈsɪɫvɚ
silvera	siɫˈvɛɹə
silverado	ˌsɪɫvəˈɹɑɾo
silverberg	ˈsɪɫvɚbɚg
silvercrest	ˈsɪɫvɚˌkɹɛst
silverdome	ˈsɪɫvɚˌdom
silveri	siɫˈvɛɹi
silveria	siɫˈvɛɹiə
silverio	siɫˈvɛɹio
silverlake	ˈsɪɫvɚˌlek
silverman	ˈsɪɫvɚˌmæn
silvernail	ˈsɪɫvɚˌneɫ
silverplate	ˈsɪɫvɚˈplet
silvers	ˈsɪɫvɚz
silvershoe	ˈsɪɫvɚˌʃu
silverside	ˈsɪɫvɚˌsa͡ɪd
silversides	ˈsɪɫvɚˌsa͡ɪdz
silverstein	ˈsɪɫvɚsˌtin
silverstein	ˈsɪɫvɚsˌta͡ɪn
silverstone	ˈsɪɫvɚsˌton
silverthorn	ˈsɪɫvɚθɔ͡ɚn
silverthorne	ˈsɪɫvɚθɔ͡ɚn
silverware	ˈsɪɫvɚˌwɛ͡ɚ
silvery	ˈsɪɫvəɹi
silvester	ˌsɪɫˈvɛstɚ
silvestre	siɫˈvestɹe
silvestri	siɫˈvɛstɹi
silvestro	siɫˈvestɹo
silvey	ˈsɪɫvi
silvi	ˈsɪɫvi
silvia	ˈsɪɫviə
silvie	ˈsɪɫvi
silvio	ˈsɪɫvio
silvis	ˈsɪɫˌvɪs
silvius	ˈsɪɫviəs
sim	ˈsɪm
sima	ˈsimə
simard	ˈsɪmɚd
simas	ˈsa͡ɪməz
simba	ˈsɪmbə
simcha	ˈsɪmhə
simco	ˈsɪmko
simcoe	ˈsɪmˌko
simcox	ˈsɪmˌkɑks
sime	ˈsa͡ɪm
simek	ˈsɪmɪk
simenson	ˈsɪmn̩sn̩
simental	ˌsɪˈmɛntɫ̩
simeon	ˈsɪmiən
simeone	ˈsɪmiˈʌn
simer	ˈsa͡ɪmɚ
simerly	ˈsa͡ɪmɚli
simerson	ˈsɪmɚsn̩
simes	ˈsa͡ɪmz
simex	ˈsɪmɛks
simex	ˈsa͡ɪmɛks
simi	ˈsimi
simian	ˈsɪmiən
simich	ˈsɪmɪʧ
simien	ˈsɪmin
similack	ˈsɪməˌlæk
similar	ˈsɪməlɚ
similarities	ˌsɪməˈlɛɹətiz
similarity	ˌsɪməˈlɛɹəti
similarly	ˈsɪməlɚli
similiar	ˌsɪˈmɪlɚ
simington	ˈsɪmɪŋtn̩
siminski	ˌsɪˈmɪnski
simion	ˌsɪmiɑn
simione	ˌsimiˈoni
simison	ˈsɪməsn̩
simkin	ˈsɪmˌkɪn
simkins	ˈsɪmˌkɪnz
simko	ˈsɪmko
simler	ˈsɪməlɚ
simm	ˈsɪm
simmer	ˈsɪmɚ
simmered	ˈsɪmɚd
simmering	ˈsɪməɹɪŋ
simmerman	ˈsɪmɚmn̩
simmers	ˈsɪmɚz
simmert	ˈsɪmɚt
simmon	ˈsɪmn̩
simmonds	ˈsɪmn̩dz
simmons	ˈsɪmn̩z
simms	ˈsɪmz
simo	ˈsimo
simoes	ˈsa͡ɪmoz
simon	ˈsa͡ɪmn̩
simona	ˌsɪˈmonə
simonds	ˈsa͡ɪmn̩dz
simone	ˌsɪˈmon
simoneau	ˈsɪməno
simoneaux	ˈsɪməno
simonelli	ˌsimoˈnɛli
simonet	ˈsɪmənɛt
simonetta	siməˈnɛɾə
simonette	ˈsɪmənɛt
simonetti	simoˈnɛɾi
simoni	siˈmoni
simonian	ˌsɪˈmoniən
simonich	ˈsɪmənɪk
simonin	ˈsɪməˌnɪn
simonis	ˈsɪmənəs
simons	ˈsa͡ɪmn̩z
simonsen	ˈsɪmn̩sn̩
simonson	ˈsɪmn̩sn̩
simonsson	ˈsa͡ɪmn̩sn̩
simonton	ˈsa͡ɪmn̩tn̩
simony	ˈsa͡ɪməni
simper	ˈsɪmpɚ
simpkins	ˈsɪmpˌkɪnz
simple	ˈsɪmpɫ̩
simpler	ˈsɪmpəlɚ
simplesse	ˌsɪmˈplɛs
simplest	ˈsɪmpləst
simplex	ˈsɪmˌplɛks
simplicity	ˌsɪmˈplɪsəti
simplification	ˌsɪmpləfɪˈkeʃn̩
simplified	ˈsɪmpləˌfa͡ɪd
simplifies	ˈsɪmpləˌfa͡ɪz
simplify	ˈsɪmpləˌfa͡ɪ
simplifying	ˈsɪmpləˌfa͡ɪɪŋ
simplistic	ˌsɪmˈplɪstɪk
simplot	ˈsɪmplɑt
simply	ˈsɪmpli
simpson	ˈsɪmpsn̩
simpsons	ˈsɪmpsn̩z
sims	ˈsɪmz
simsbury	ˈsɪmzˌbɛɹi
simson	ˈsɪmsn̩
simulac	ˈsɪmjəˌlæk
simulate	ˈsɪmjəˌlet
simulated	ˈsɪmjəˌleɾəd
simulates	ˈsɪmjəˌlets
simulating	ˈsɪmjəˌleɾɪŋ
simulation	ˌsɪmjəˈleʃn̩
simulations	ˌsɪmjəˈleʃn̩z
simulator	ˈsɪmjəˌleɾɚ
simulators	ˈsɪmjəˌleɾɚz
simulcast	ˈsa͡ɪmjɫ̩ˌkæst
simultaneous	ˌsa͡ɪmɫ̩ˈteniəs
simultaneously	ˌsa͡ɪmɫ̩ˈteniəsli
sin	ˈsɪn
sinagra	səˈnægɹə
sinai	ˈsa͡ɪˌna͡ɪ
sinar	ˈsa͡ɪnɚ
sinatra	səˈnɑtɹə
sinay	ˌsɪˈne
sinbad	ˈsɪnˌbæd
sincavage	sinˈkɑvɪʤ
since	ˈsɪns
sincere	ˌsɪnˈsɪ͡ɚ
sincerely	ˌsɪnˈsɪ͡ɚli
sincerity	ˌsɪnˈsɛɹəti
sinclair	ˌsɪnˈklɛ͡ɚ
sind	ˈsɪnd
sindelar	ˈsɪndəlɚ
sindlinger	ˈsɪnˌdlɪŋɚ
sindona	ˌsɪnˈdonə
sindoni	sinˈdoni
sindt	ˈsɪnt
sine	ˈsa͡ɪn
sinead	ˌsɪˈneæd
sinead	ˈʃɪnid
sineath	ˈsɪnɛθ
sinegal	ˈsɪnɪgɫ̩
siner	ˈsa͡ɪnɚ
sines	ˈsa͡ɪnz
sinewy	ˈsɪnjui
sinfonia	ˌsɪnˈfoniə
sinful	ˈsɪnfɫ̩
sing	ˈsɪŋ
singapore	ˈsɪŋəˌpɔ͡ɚ
singaporean	sɪŋgəˈpɔɹiən
singaporeans	sɪŋgəˈpɔɹiənz
singe	ˈsɪnʤ
singed	ˈsɪnʤd
singel	ˈsɪŋgɫ̩
singer	ˈsɪŋɚ
singerman	ˈsɪnˌʤɝmn̩
singers	ˈsɪŋɚz
singh	ˈsɪŋ
singing	ˈsɪŋɪŋ
singlaub	ˈsɪŋˌla͡ʊb
single	ˈsɪŋgɫ̩
singled	ˈsɪŋgɫ̩d
singlehandedly	ˌsɪŋgɫ̩ˈhændədli
singler	ˈsɪŋgəlɚ
singler	ˈsɪŋglɚ
singles	ˈsɪŋgɫ̩z
singletary	ˈsɪŋgɫ̩tɛɹi
singleterry	ˈsɪŋgɫ̩tɛɹi
singleton	ˈsɪŋgɫ̩tn̩
singley	ˈsɪŋgli
singling	ˈsɪŋgəlɪŋ
singling	ˈsɪŋglɪŋ
singly	ˈsɪŋgli
sings	ˈsɪŋz
singular	ˈsɪŋgjəlɚ
singularization	ˌsɪŋgjələɹəˈzeʃn̩
singularly	ˈsɪŋgjəlɚli
sinha	ˈsɪnhə
sinhalese	ˌsɪnəˈliz
siniard	ˈsɪniɚd
sinibaldi	ˌsɪnəˈbɑɫdi
siniscalchi	ˌsɪnəsˈkɑɫki
sinise	ˌsɪˈniz
sinisi	ˌsɪˈnisi
sinister	ˈsɪnəstɚ
sink	ˈsɪŋk
sinker	ˈsɪŋkɚ
sinkfield	ˈsɪŋkˌfiɫd
sinkhole	ˈsɪŋkˌhoɫ
sinkhorn	ˈsɪŋkhɚn
sinking	ˈsɪŋkɪŋ
sinkler	ˈsɪŋklɚ
sinko	ˈsɪŋko
sinks	ˈsɪŋks
sinn	ˈsɪn
sinned	ˈsɪnd
sinner	ˈsɪnɚ
sinners	ˈsɪnɚz
sinnett	ˈsɪnɛt
sinning	ˈsɪnɪŋ
sinnott	ˈsɪnət
sino	ˈsa͡ɪno
sinopec	ˈsa͡ɪnoˌpɛk
sinopoli	sinoˈpoli
sinopoli	siˈnɑpoli
sinor	ˈsa͡ɪnɚ
sinquefield	ˈsɪnkwəfiɫd
sins	ˈsɪnz
sinsabaugh	ˈsɪnsəˌbɑ
sinsel	ˈsɪnsɫ̩
sinton	ˈsɪntn̩
sinuous	ˈsɪnwəs
sinus	ˈsa͡ɪnəs
sinuses	ˈsa͡ɪnəsəz
sinyard	ˈsɪnˌjɑ͡ɚd
siobhan	ˈʃa͡ʊˌbɑn
sioux	ˈsu
sip	ˈsɪp
sipe	ˈsa͡ɪp
sipelstein	ˈsɪpɫ̩sta͡ɪn
sipelstein	ˈsɪpɫ̩stin
sipes	ˈsa͡ɪps
siphon	ˈsa͡ɪfn̩
siphoned	ˈsa͡ɪfn̩d
siphoning	ˈsa͡ɪfənɪŋ
siphons	ˈsa͡ɪfn̩z
siple	ˈsa͡ɪpɫ̩
sipos	ˈsa͡ɪpoz
sipp	ˈsɪp
sipped	ˈsɪpt
sippel	ˈsɪpɫ̩
sippican	ˈsɪpɪkn̩
sipping	ˈsɪpɪŋ
sipple	ˈsɪpɫ̩
sippy	ˈsɪpi
sips	ˈsɪps
sir	ˈsɝ
siracusa	sɪɹɑˈkusə
siracuse	sɪɹɑˈkusi
siragusa	sɪɹɑˈgusə
siravo	sɪˈɹɑvo
sircy	ˈsɝki
sire	ˈsa͡ɪɚ
sirek	ˈsɔɹɪk
siren	ˈsa͡ɪɹn̩
sirena	sɪˈɹɛnə
sirens	ˈsa͡ɪɹn̩z
sires	ˈsa͡ɪɚz
sirhan	ˈsɪ͡ɚˌhɑn
sirhan	ˈsɪ͡ɚˌhæn
siri	ˈsɪɹi
sirianni	sɪɹiˈɑni
sirignano	ˌsɪɹiˈnjɑno
siris	ˈsa͡ɪˌɹɪs
siris	ˈsɪˌɹɪs
sirk	ˈsɝk
sirkin	ˈsɝˌkɪn
sirko	ˈsɝko
sirles	ˈsɝlz
sirman	ˈsɝmn̩
sirmans	ˈsɝmn̩z
sirmon	ˈsɝmn̩
sirmons	ˈsɝmn̩z
sirna	ˈsɝnə
sirohi	səˈɹohi
sirois	sa͡ɪɚˈwɑ
siroky	ˈsɪɹəki
siron	ˈsɔɹn̩
sirota	sɪˈɹoɾə
sirowitz	ˈsɪɹəˌwɪts
sirri	ˈsɪɹi
sirrine	sɪˈɹini
sis	ˈsɪs
sisco	ˈsisko
siscoe	ˈsɪsko
sisemore	ˈsa͡ɪzmɔ͡ɚ
sisk	ˈsɪsk
siska	ˈsiskə
siskel	ˈsɪskɫ̩
siskin	ˈsɪsˌkɪn
siskind	ˈsɪsˌkɪnd
sisko	ˈsɪsko
sisler	ˈsɪsəlɚ
sisley	ˈsɪzli
sisneros	ˈsɪsnəɹoz
sisney	ˈsɪzni
sison	ˈsɪsn̩
sissel	ˈsɪsɫ̩
sissie	ˈsɪsi
sissom	ˈsɪsm̩
sisson	ˈsɪsn̩
sissy	ˈsɪsi
sistare	sisˈtɑɹi
sistek	ˈsɪstɪk
sister	ˈsɪstɚ
sisterhood	ˈsɪstɚhʊd
sisters	ˈsɪstɚz
sisti	ˈsɪsti
sistine	ˈsɪsˈtin
sisto	ˈsɪsto
sistrunk	ˈsɪstɹəŋk
sisulu	ˌsɪˈsulu
sit	ˈsɪt
sitar	ˈsɪɾɚ
sitcom	ˈsɪtˌkɑm
sitcoms	ˈsɪtkɑmz
site	ˈsa͡ɪt
sited	ˈsa͡ɪɾəd
sitek	ˈsɪɾɛk
sites	ˈsa͡ɪts
sithe	ˈsa͡ɪð
siting	ˈsa͡ɪɾɪŋ
sitiveni	ˌsiɾɪˈvini
sitka	ˈsɪtkə
sitko	ˈsɪtko
sitler	ˈsa͡ɪɾəlɚ
sitler	ˈsɪtlɚ
sitmar	ˈsɪtˌmɑ͡ɚ
sito	ˈsiɾo
sitrick	ˈsɪtɹɪk
sits	ˈsɪts
sitter	ˈsɪɾɚ
sitterly	ˈsɪɾɚli
sitters	ˈsɪɾɚz
sittig	ˈsɪɾɪg
sitting	ˈsɪɾɪŋ
sittler	ˈsɪtlɚ
sittner	ˈsɪtnɚ
sitton	ˈsɪʔn̩
sitts	ˈsɪts
